MOF	molecule	K	predict
LEGGEK	4-methyl-4-penten-2-one	2.33e-05	2.419031953666675e-05
GUFREF	isobutane	0.00311252	0.002937459993439738
VACFUB01	2,3-dimethylbutane	1.02525	1.0596886322569878
PEMRIK	propionitrile	1.5190299999999999	1.5388377124370538
NADZEZ	propane	0.000304846	0.00031773267445502724
CIGYAU	acetaldehyde	1.5399999999999998e-05	1.5637168062703585e-05
PAKXIK	isopentane	0.0229402	0.02109603581929815
PEGBUA	ethane	1.75e-05	1.961264985546455e-05
HOWPOZ	hydrogen cyanide	0.0006914410000000001	0.0006960957753881441
UKUBIM	neopentane	0.311548	0.29943811184803437
PASTOU	ethylamine	0.00946679	0.009758696052906652
TESHAB	methyl propyl ketone	2.17e-05	2.039386773774494e-05
UNIGEE	dimethylamine	6.409999999999999e-05	6.216622758138278e-05
LAGCED	4,4-dimethyl-1-pentene	0.840349	0.8239822331004807
LAWGEW	ethane	1.57e-05	1.576855919429404e-05
TERFUT	propane	0.000567549	0.0006255370862075662
VUSKEA	methyl tert-butyl ether	0.000567912	0.0005522426281833074
SAKRED	4,4-dimethyl-1-pentene	0.09932669999999999	0.10493247103799304
PASTOU	2-pentene	0.594924	0.5999026904693242
ZISYAD	propyl alcohol	0.06718860000000001	0.06871444375017813
LAWGOG	isopropyl alcohol	3.72e-05	3.777254259030124e-05
FUNBIA	neopentane	0.017149900000000003	0.018845706503492772
SEHTEF	acetonitrile	0.362799	0.37698075126710917
SAMLAV03	4-methyl-4-penten-2-one	412.412	418.5966046919133
REGLOG	propyl alcohol	0.00154755	0.0015082517691529906
IXOFAD	methane	1.1900000000000001e-05	1.2008386038704434e-05
XUWVEQ	1,5-heptadiene	0.3714	0.36247013866364686
QOCRUW	methyl isopropyl ether	0.113132	0.11657137861086135
LELMIA01	isopropyl alcohol	0.8271350000000001	0.8413397059771786
QARTEK	acetone	0.0200335	0.018675036139837165
SUKYIH	1,5-heptadiene	0.528044	0.5201042068785645
KIDDIM	propane	0.019647	0.022472283734569876
DEYDOA	ethane	0.000133892	0.00013417573320034657
IXOFEH	4,4-dimethyl-1-pentene	18.7596	19.82243797915397
EBEMII	isopropyl alcohol	0.045572	0.042054287118142714
UKUBIM	2,3-dimethylbutane	7.72238	7.971136807661205
DAGDIZ	isopropyl alcohol	0.363116	0.37440975812818633
IXISAJ	isopropyl alcohol	0.101978	0.10230274234133847
XEDPIH	acetaldehyde	0.0203142	0.019968066780662017
BONWIL	propyl alcohol	0.000296032	0.0002914887021411606
RIFDUG01	hydrogen cyanide	0.000189378	0.0001910015712024295
ELAFUT	acetaldehyde	0.33213200000000004	0.32134496950166863
VACFOV01	acetaldehyde	0.00541196	0.005552686896041382
IBUDOZ	propene	0.0050271000000000005	0.005081062017578986
FAGREM	isobutane	0.016262600000000002	0.018314044889982173
WOWGEU	ethene	6.580000000000001e-08	6.683149083487002e-08
BUVYEX	acetonitrile	0.000163354	0.00016033539869250488
CANRUG	ethane	0.000289815	0.00028585918199432436
BIBBUL	1,5-heptadiene	1.47e-12	1.4580038942512073e-12
YEGYIU	propane	2.26e-15	2.2538262626410015e-15
COGWEB	isopentane	0.456246	0.5143244453159345
LEMNOH	acetaldehyde	6.01e-08	6.088282367236482e-08
ISEQIH	neopentane	0.44001999999999997	0.4528814434175134
NASCIV	propionitrile	3.41e-06	3.5081718009776195e-06
KUNWEW	2,3-dimethylbutane	7.499160000000001	7.442571561341739
FEFCUQ	2,3-dimethylbutane	0.127019	0.12974796242872125
RUVMAX	methyl propyl ether	0.6127560000000001	0.6482167461923988
FIPXEJ	methane	2.17e-05	2.130722341177826e-05
FUSWIA	ethane	0.00016614400000000001	0.00016614784012662965
HABRIN	propionitrile	2.09e-05	2.0363593426031243e-05
OFERUN02	methyl propyl ketone	0.000638909	0.0006521627986473585
LIFWOO	2-pentene	4.59324	4.423950157101599
KAXQOR01	hydrogen cyanide	0.00133324	0.0013241753177063442
UXUZAP	methyl tert-butyl ether	5.8899999999999995e-05	5.786866380056431e-05
LUVTEC	methyl propyl ketone	0.00270667	0.002695026368020663
MAKXAZ	hydrogen cyanide	0.00058737	0.0005835769385911364
BENXUP	ethane	6.65e-06	6.582948244919799e-06
PUQXUV	neopentane	0.00245661	0.0025550411244677717
MIKJAR	propene	0.0123286	0.011861345992331766
LELMIA01	4-hexen-2-one	3814.53	3694.231197007078
VAHSIH	dimethylamine	35.7073	36.31046852418562
NUTQAV	ethene	3.84e-05	3.9398659163770955e-05
GOMRAC	hydrogen cyanide	0.0468393	0.045145910632015375
NUTQAV	propene	0.000276219	0.00028975141984632707
RURPEA	dimethylamine	0.00828581	0.008248417580751627
SUJREV	methane	4.07e-06	4.058486296102585e-06
ACOLIP	4,4-dimethyl-1-pentene	1.49e-10	1.6514353704292623e-10
VONBIK	1,5-heptadiene	37.080999999999996	37.76336568642148
RUCGOM	4-methyl-1-hexene	0.05709630000000001	0.05636637939197916
BEPMIU	methane	2.88e-06	2.9111465014697e-06
QESYOD	propionitrile	0.00143035	0.0015050196692262053
BUVXOG	methane	5.36e-06	5.350967989762093e-06
QOCRUW	4-methyl-4-penten-2-one	30.1158	29.45054337479693
GUYLUI	methyl propyl ketone	5.37664	5.801140125047645
UVUPOR	isopropyl alcohol	0.007177199999999999	0.007354432549841466
MIHHOA	ethene	0.000859203	0.0008587044481660308
IXODUV	ethylamine	0.00250625	0.0024580192098002983
FAQVEA	4-methyl-1-hexene	1.3300000000000002e-09	1.3341443964042542e-09
HAFQUC	dimethyl ether	0.00493001	0.004808845334678933
GAXWEJ	acetaldehyde	0.538794	0.5390850673465325
HEXNII	hydrogen cyanide	0.00018909	0.00019345697644161148
OFERUN02	methane	4.75e-06	4.633454770558302e-06
YEGYIU	propyl alcohol	4.4e-18	4.462164804922202e-18
MIHHOA	propyl alcohol	1.00458	0.9773756610413524
WABTOK	ethene	3.16e-06	3.0978687599291175e-06
UTEWOG	4-methyl-4-penten-2-one	65.1755	65.49790212232885
KAVROQ	neopentane	0.027979900000000002	0.027603662131535218
KEWZOD	neopentane	0.0478206	0.044726922343204724
KAVROQ	isopentane	0.207091	0.23008539669949093
FUNCAT	ethene	0.00015785299999999998	0.0001601910093562631
VUQKOI	propionitrile	0.0123692	0.011978540981202181
KUNWEW	4,4-dimethyl-1-pentene	1.60731	1.5626548985707251
EXEWAG	methyl tert-butyl ether	0.947837	0.9486802699807453
DAJHUS	propyl alcohol	1.56e-06	1.5532703952599113e-06
UXEQOE	acetonitrile	447.335	444.80966847645215
VAGTUU	2,3-dimethylbutane	672.0089999999999	652.4345974106323
IXUREZ	dimethylamine	1.6023399999999999	1.5213621618845752
KAYBIX	dimethyl ether	0.012675200000000001	0.012824232027481315
SAMLAV03	propene	0.0034226	0.0033385486620210276
HEGJUZ	methyl tert-butyl ether	5.79419	5.75042197995607
