MOF	molecule	H	predict
ISOHEE	propene	28.45850813	28.483703361017618
YARKEJ	propyl alcohol	65.67267039	65.68419840097124
KUNWEW	methyl tert-butyl ether	66.22100615	66.18750050923248
IGOCOX	methane	16.35181195	16.40636501019812
MADWAQ	1,5-heptadiene	88.78767452	88.70086817925308
LABJUV	1,5-heptadiene	71.25777581	71.26375384072969
RURPEA	hydrogen cyanide	38.35045317	38.33041314565967
DEYVUA	3-methylpentane	65.24823776	65.36431100945869
OTAVOV	methyl propyl ketone	52.34052877	52.39975330607659
ECAHAT	methane	26.79674127	26.712912254242863
FUNBIA	isopentane	55.85012096	55.622286458491466
NUYWOU	4-methyl-4-penten-2-one	61.49059974	61.456638154721354
IXISOX	propene	43.3527097	43.35017048721277
WONZUV	propene	25.09212723	24.971968760945828
QAVWAN	acetonitrile	41.01919559	41.121397717484726
QUVDUH	4-methyl-4-penten-2-one	63.96303971	64.04717871547757
DAGDIZ	2,3-dimethylbutane	64.2731256	64.24396934141822
LIKFOB	4-methyl-1-hexene	-228.2533185	-228.30413758535283
HAFQOW	acetone	43.79370744	43.71782410542948
HIFVOI	dimethylamine	47.70725263	47.637068443760676
COGWEB	methane	16.85687244	16.928944556325764
FEZREJ	hydrogen cyanide	54.77512204	54.836415700274415
TEDGOA	neopentane	62.88325819	62.82427312288423
GOMREG	neopentane	90.65530614	90.74906702139639
HIFTOG	methane	18.89535956	18.881326791876948
LELMIA01	2,3-dimethylbutane	63.69023129	63.74956071926578
MIHHOA	2,3-dimethylbutane	77.8353758	77.82031715448717
NALWOO	propionitrile	46.815987799999995	46.87407215779374
HIMSAY	methyl propyl ketone	83.14218879	83.0782968991582
MEJQEZ	methyl tert-butyl ether	50.80028396	50.74722729825861
RABHAZ	methyl propyl ether	37.020042499999995	37.18321642946902
SAMLAV02	4-methyl-4-penten-2-one	96.43193155	96.3616675936814
LAWGUM	methyl propyl ether	26.36433563	26.31298528096123
WALCET	acetone	53.16959857	53.2346418264517
FIPWUY	neopentane	14.77377557	14.695333334680745
FUNBIA	methyl propyl ether	52.73269503	52.809437483020325
FAQVEA	methyl isopropyl ether	38.61134606	38.6325078457086
NAKLIW	methyl propyl ketone	75.20920047	75.21880739603505
YUJNOH	methyl propyl ether	67.36176258	67.35559563411675
ANUGIA	neopentane	34.93628211	35.02239862491459
MADVUJ	4-hexen-2-one	79.60641268	79.65861198380192
UKUBIM	acetaldehyde	40.09032475	40.109442052778356
QUPHUF	2,3-dimethylbutane	84.05477343	84.00273262064941
IMACZN01	ethane	34.88057454	34.8106064543594
FUDQIF	acetone	27.54118746	27.61653378434214
EDUSIF	methyl propyl ketone	35.2621006	35.31174858009309
QUQPOI	propionitrile	74.04395901	73.98182652550412
MATVEJ	4-methyl-4-penten-2-one	54.54149628	54.5327478890611
DAJHUS	4-methyl-4-penten-2-one	-24.46617137	-24.47896663557145
CESYEF	isopentane	49.96544581	50.02059663142523
BOJCIN	methane	18.98860196	18.9843374834081
DUXZIG01	2-pentene	37.83680684	37.84053306126715
BERFIP	methane	26.54965895	26.528970829783393
FIJCUX01	1,5-heptadiene	59.41852717	59.35379196898794
SAHYOQ04	acetonitrile	22.50805403	22.45109581126078
OSAXAI	propene	38.66124266	38.490063850040734
EBEMII	acetaldehyde	49.01119815	48.99524188735596
QEVKOS	ethylamine	52.98631002	53.024337094087755
PEMRIK	acetone	59.84666105	59.844269051829286
UVASAM	propene	48.40613914	48.36979578522398
NUVWIL	ethene	16.76579962	16.8699608134613
KUNWEW	isobutane	51.3536389	51.437483254755634
FEFCUQ	methyl isopropyl ether	47.17087969	47.269659655163395
ODIXEG	methyl tert-butyl ether	40.83079503	40.809803659793474
SENWAL	propionitrile	49.28563954	49.20149984324498
BAEDTA01	4,4-dimethyl-1-pentene	60.52539539	60.50034719680967
IXOFAD	1,5-heptadiene	57.67116019	57.659441044873915
HIFTOG02	methyl isopropyl ether	46.60336198	46.656770205584635
RABHAZ	2-pentene	38.78673374	38.665277964298994
MAKXAZ	isopropyl alcohol	62.50441991	62.44919149849741
TERFUT	propionitrile	44.45073885	44.26998521668828
NAKLIW	4-hexen-2-one	80.30503959	80.39202410448962
VUQKOI	methyl tert-butyl ether	49.62175056	49.657392551363685
OFUYUL	propionitrile	40.64474443	40.74288388668214
GACQAE	neopentane	34.41950449	34.42532817833175
UXUZAP	ethene	33.31738256	33.32492136540814
FIPWOS	dimethyl ether	55.63437811	55.65459647863273
FECWOB01	isopentane	40.83229687	40.99238733446642
UBACOR	ethylamine	64.09931649	63.95240363260665
UBACUX	4,4-dimethyl-1-pentene	64.17924752	63.95966504125075
GOMREG	2-pentene	100.3077739	100.24057708344206
AHOKIR01	propyl alcohol	47.08572603	47.06786172311405
LAVSUY	ethane	28.55586921	28.56724986564794
XOKHAH	acetone	4.143424438	4.16162192167629
AZIXUD	3-methylpentane	64.03356819	64.01357763129944
IBICED	isopentane	36.863659999999996	36.70527166737747
BOJCIN	neopentane	46.66961281	46.617012165970195
IXOFIL	propyl alcohol	47.13731424	47.24635847411113
KAXQOR	methyl propyl ether	79.93158818	79.90590897822737
GIMVAA	ethane	13.84646912	13.871350185618414
IMACZN01	methyl propyl ketone	33.92800678	33.8927849922641
EDADIX	methyl propyl ether	63.70999308	63.546534756240106
HEGJUZ	methyl propyl ether	53.65860238	53.708333465977454
YEGYIU	2-pentene	-88.72418363	-88.69626011398739
SUKYIH	dimethylamine	38.07998165	38.08028188239562
RAZYIC	1,5-heptadiene	65.94431481	65.98451652216505
GUYMAP	propane	34.50356969	34.4305099327797
PUSDOX	neopentane	46.89188938	46.70965786555956
VONBIK	methyl isopropyl ether	66.70353513	66.74307557697104
YAZFOW	4,4-dimethyl-1-pentene	68.53834585	68.49005210638677
QOJVAM	methane	22.326748300000002	22.347838699896098
FIPXEJ	propionitrile	62.38467849	62.437311419989314
ZIBGIC	hydrogen cyanide	27.70941392	27.782213591616085
JAVNIE	dimethylamine	42.96802935	42.88069698804872
LAGCED	ethene	23.6004632	23.567829959944735
UTEXAT	propene	35.39543923	35.373796534388376
EBEMEF	propene	25.39221404	25.385854962528622
ZARZAV	4-hexen-2-one	107.18434640000001	107.14796216710471
IXOFEH	ethylamine	35.333448600000004	35.331856012015315
WALBOC	hydrogen cyanide	35.58495831	35.580517902666855
HEXNII	4-hexen-2-one	76.048812	75.96702992296471
SEFBOV	methyl propyl ketone	46.93807162	46.93989764904384
AFITIT	hydrogen cyanide	31.31451165	31.38007545040947
HIMSAY	methyl propyl ether	67.58126229	67.59737277335327
MIBQAR	isopentane	27.19119699	27.207891167437005
WIDZOA	1,5-heptadiene	61.36116444	61.34547007509679
MOYYIJ	1,5-heptadiene	58.32760001	58.32065548779372
UMEXUF	4-hexen-2-one	94.10317731	94.04063865903174
ZISYAD	methyl propyl ether	60.20296288	60.20386476449603
AGARUW	methyl propyl ether	53.61224528	53.666650837068296
XINHOT	dimethylamine	42.99208857	43.00426817312376
BALMUW01	propene	25.54993788	25.49964231738292
XIBZUF	2-pentene	49.86549927	50.02203405510428
XEXMEU	4,4-dimethyl-1-pentene	49.24294151	49.22285238783106
MADWAQ	propane	46.50270723	46.57763777896125
HAZNON	acetonitrile	42.43956097	42.49589529986746
XEQRAO	4-methyl-4-penten-2-one	82.48918413	82.48220790625743
XINJAH	acetone	54.09796466	54.05789401984998
MEJQEZ	methyl propyl ether	56.91854689	57.042051505534424
HEZKIH	acetonitrile	55.60354546	55.36283089192039
LUVTEC	methyl propyl ether	40.81383317	40.58381455166137
RUFMUA01	propionitrile	53.32974846	53.3321655134622
AFITIT	4-methyl-1-hexene	72.3483536	72.2992292808006
DOTWAL	acetaldehyde	68.06005329999999	68.05984390644579
IXOFEH	dimethylamine	34.864654200000004	34.827665590913604
GUYMAP	methyl propyl ether	47.74250243	47.58224202410239
KAXQOR	propyl alcohol	65.13832351	65.08383422642532
UNIGEE	hydrogen cyanide	15.55645585	15.602213912382897
BICDAU	4-methyl-4-penten-2-one	45.48119158	45.515399904212174
ICANAD	methyl propyl ketone	72.45694366	72.52396516271709
PASTOU	4-methyl-4-penten-2-one	76.57132613	76.50386711200223
PAPXUB	methyl propyl ketone	87.22232841	87.16324352834236
CUYHIO	ethane	-88.13581996	-88.13995000489079
KEXKAB	propane	22.40065421	22.359425620678508
FIQCEN	2-pentene	56.4029976	56.257666773842914
RACZIG	ethene	27.88642205	27.829416066335803
MIHHOA	neopentane	39.26015723	39.260340704571284
ECAHAT	ethane	23.50581014	23.64346935284892
VEJYUF02	3-methylpentane	53.67202235	53.61956377204788
XEXLOD	methyl tert-butyl ether	46.64481292	46.689186207074755
PUSDOX	2,3-dimethylbutane	57.55017142	57.53023669930581
YASPEP	propyl alcohol	-77.8275203	-77.87779723287005
IBIDAA	methyl propyl ether	35.35488142	35.46463176898875
GACQAE	propyl alcohol	44.30388794	44.24165604831919
IXOFIL	propene	28.9720256	28.93515402067988
PUQYAC	dimethyl ether	50.30813125	50.322356751861655
TESGUU	neopentane	24.62346646	24.632087972778166
YUGLES	methane	13.79607631	13.768357523544347
UMEXUF	hydrogen cyanide	41.785883	41.85408133884528
HOWPOZ	isopentane	52.208160299999996	52.23872215565995
UMEXUF	methane	19.75810323	19.814512178455832
XAWZOM	2-pentene	42.39950216	42.45140661136014
XEDPIH	4-methyl-4-penten-2-one	81.05587495	81.0624940823223
MATTUX	isopropyl alcohol	46.02217366	46.0634976352091
MOYYEF	2,3-dimethylbutane	59.03326653	59.024918752520094
NISCOJ	methyl propyl ketone	56.51146125	56.66608500882954
APEBED	methyl isopropyl ether	72.26296795	72.0368160642592
QATHOK	dimethyl ether	41.635023600000004	41.618400975079346
UBUMAH	methyl propyl ketone	64.63459984	64.59382192720534
GAYFOD	dimethylamine	38.39452365	38.39617667689159
WIFBAQ	ethylamine	40.41014132	40.411279409923644
MAKXAZ	4-methyl-1-hexene	90.10133733	89.96193218769763
AMIMEP	methane	22.06929513	22.074969358612456
QOMDUS	4,4-dimethyl-1-pentene	72.13882269	72.14694933964432
KAXQOR01	4,4-dimethyl-1-pentene	71.92853413	71.86325976223087
ATOXEN	2-pentene	59.84192696	59.699037369063156
HIFVOI	3-methylpentane	39.54064382	39.63665149027408
WIDZOA	methyl propyl ether	52.363446200000006	52.26104000312946
CUNFOH01	hydrogen cyanide	18.00335411	18.00004881222318
HIMSAY	2,3-dimethylbutane	76.77518931	76.65145379274763
XUYXAR	2-pentene	53.81117214	53.678012749593336
BETGAK	methane	17.70853714	17.65381877751716
RELLAW	isopentane	49.94324609	50.318098967494294
APEBED	ethane	38.09080068	37.95089103778653
FIQCEN	hydrogen cyanide	27.06128458	27.013962711409604
XOVVIO	methyl propyl ether	45.31934514	45.523095363536605
IGOCOX	ethene	22.41547582	22.38928941556899
AHOKIR01	dimethylamine	32.12236362	32.162184709282734
DIDDOK	propene	23.0541401	23.232444425791297
WIFBAQ	2-pentene	50.23077327	50.19452042186012
MOYYEF	methyl tert-butyl ether	56.17697164	56.11899525182495
CISMAT01	isopentane	65.25240359	65.20019747878213
CEGDUO	propionitrile	40.74696262	40.81825120820378
XOVVEK	propane	49.62305824	49.3804015063657
MODNIC	propyl alcohol	37.14771297	37.22584524207758
RUMWUS	4-methyl-1-hexene	86.52606249	86.53301297234584
RURPEA	dimethyl ether	42.94470425	42.957293316892866
TASXIW	4-methyl-1-hexene	66.39986673	66.35734166849255
XEXLOD	propionitrile	41.66433322	41.77077634178409
EKOPOK	4-methyl-1-hexene	87.57832218	87.50288464597246
IGOCOX	acetonitrile	55.74905703	55.7465383641955
OFERUN02	4-hexen-2-one	47.38171446	47.38512117261681
FAPTOH	propene	32.17962534	32.18470562162287
TEVZEA	isopropyl alcohol	56.48373344	56.51197079021558
KANDIO	propene	38.24754822	38.08537675613547
UTEWOG	acetaldehyde	35.61021478	35.600114170339545
AZIXUD	4-hexen-2-one	83.96357387	83.93187731846403
RAXCOK	acetonitrile	42.9302925	42.85530517516715
XOKHAH	ethane	26.24725935	26.013741262488573
QATHOK	1,5-heptadiene	52.35792622	52.297186971002795
GINLIA	4-methyl-4-penten-2-one	85.44897107	85.40045663642441
XUNGOD	methyl isopropyl ether	64.27128564	64.16690711897502
GUYLUI01	ethene	33.46141704	33.46547733138199
MUVGOA	isopropyl alcohol	58.44635822	58.50618766949922
YEGCUJ	methyl propyl ketone	61.28440332	61.29514869005548
XINFUW	dimethyl ether	42.93265175	42.936489169650116
XUYXAR	isopentane	43.94905018	43.92158885909509
QOMDUS	4-methyl-1-hexene	73.84924534	73.81038039725776
UBACUX	methyl tert-butyl ether	66.59900551	66.5504255923742
ECAHAT	dimethyl ether	30.61631498	30.575075422828576
XEXLOD	acetaldehyde	37.58522357	37.65701911835844
XUNGOD	isopropyl alcohol	56.88411397	56.91095616443996
WALBOC	acetone	52.43385303	52.576551495666784
MIBQAR16	ethylamine	21.90452315	21.880979394897736
VEJYUF01	acetaldehyde	43.37834115	43.35320988905849
CANRUG	acetone	47.406418	47.54445115783201
RAZYOI	isobutane	42.52909037	42.61094027019919
YEGKOM	4,4-dimethyl-1-pentene	-5.873558753999999	-5.995745959071667
QURSEC	acetaldehyde	60.18473019	60.16964096412903
APEBED	2-pentene	71.22477177	71.09679455446067
GUYLUI01	propyl alcohol	61.69254279	61.85567449868228
PUQXUV	propene	52.2773908	52.27448791016406
FUTKEL	ethene	26.94347649	26.919454352107483
UWELIS	acetaldehyde	46.54570929	46.50576870321545
EBEMEF	4-hexen-2-one	48.58184142	48.57807550068252
FUSWIA	propane	33.53469951	33.483124150574675
CESYEF	2-pentene	64.94271609	64.93980908673277
MIBQAR16	isopropyl alcohol	28.30621062	28.24244086163797
TETZID	propyl alcohol	72.16096769	72.14042898063559
TEVZUQ	4-methyl-4-penten-2-one	58.16704335	58.11121994779705
DOQGUM	propionitrile	58.82929431	58.850635426401524
EQIWAD	hydrogen cyanide	-19.61099163	-19.591342824012763
RUFMUA	methyl isopropyl ether	35.71128792	35.81333967699797
NUTQAV	4-hexen-2-one	53.22911957	53.32235643900209
IXODUV	4,4-dimethyl-1-pentene	58.41813863	58.48015083429963
OSAXAI	1,5-heptadiene	61.4915182	61.48735008974449
RAXDAX	ethene	30.35433199	30.30371276000749
FUNBIA	neopentane	40.93485511	41.209525790487355
SAKRED	propene	27.25649266	27.39884758621336
LIFWOO	propane	46.25514846	46.161389731071615
QOJVAM	acetaldehyde	40.90105362	40.923130977093315
UBACOR	acetone	66.51891211	66.70356456738045
QUPHUF	acetone	58.77264053	58.741219779733555
DEYLUQ	4-methyl-4-penten-2-one	74.13469943	74.0847318208101
TOHYUL	propyl alcohol	53.789643999999996	53.96812383649749
UVEXAV	3-methylpentane	106.86078429999999	106.89600361364153
MEJQEZ	4-methyl-4-penten-2-one	71.57985596	71.61325018576211
DAGDIZ	ethene	25.10644811	25.05290847369938
VUSKEA	propane	19.53184258	19.489804111996637
AMIMEP	1,5-heptadiene	89.89074548	89.95676290227162
QUQFIS	acetonitrile	28.69074549	28.75829329025466
ZARZAV	isopropyl alcohol	84.64116336	84.74925792519574
GITWIQ	methyl isopropyl ether	64.28426574	64.43445569840188
VUQKUO	methane	18.73129187	18.809086941780308
VUQKUO	1,5-heptadiene	70.51887643	70.3683018882821
YEZFIU	4,4-dimethyl-1-pentene	46.78064669	46.81519390579913
SUJQOE	4-methyl-4-penten-2-one	-4.086876928	-4.1348719437997
WEBREC	4-methyl-4-penten-2-one	84.89714404	84.93375526172045
FERHAN	ethane	37.54464697	37.78009378323249
OFUYUL	2-pentene	52.70291178	52.81149152531303
VACFOV01	propene	44.26466932	44.33605018941563
IXODUV	isopropyl alcohol	45.74933033	45.7460810639515
XUVHEB	dimethyl ether	40.65200419	40.65535202922051
ODODIW	propane	34.77003129	34.78988313034036
SAHYOQ04	2-pentene	27.17253198	27.12913866000524
FAQVEA	propane	39.33616839	39.32416210907691
SENWAL	dimethylamine	42.06756392	42.096017504023656
PAPXUB	ethane	38.21271336	38.2064765632896
MATTUX	propyl alcohol	46.63175112	46.54661807629927
MIDRAT	hydrogen cyanide	37.37165392	37.40305789618176
CICYIX	ethylamine	-12.63212561	-12.641444636302886
UTEXAT	methyl propyl ether	51.66948654	51.57439800477456
GUYMAP	dimethylamine	43.1694518	43.05925992414284
HIFTOG02	3-methylpentane	53.45540843	53.54314832879758
PUSDOX	dimethylamine	41.16158185	41.06752164918514
IYUJAO	acetaldehyde	53.24335401	53.12828557949581
PIJJOI	hydrogen cyanide	31.18686389	31.21076628452902
AROFET	isopropyl alcohol	64.81443425	64.86315537783922
WECJAR	isopentane	68.20753042	68.36819462092043
NUVWIL	2-pentene	34.24664887	34.268096879277124
OFUYUL	propane	36.32984962	36.47627901200113
LAWGEW	methyl propyl ketone	37.99917942	37.89514068681867
YARKEJ	4-methyl-1-hexene	84.01234184	83.96549024018589
KAXQOR01	isopentane	85.39137514	85.59839532220248
RUCGOM	ethene	27.71562357	27.72203872240902
QUNMUI	ethane	24.52702367	24.58599731151431
IXOFAD	acetone	36.80679731	36.791797204666636
HABRIN	propane	24.64774325	24.628478748750485
RIFDUG01	acetone	55.57228198	55.62533924433588
VUQKOI	propyl alcohol	52.40679054	52.323170572939006
LIFWEE	1,5-heptadiene	69.73156051	69.68022727634965
PAPXUB	isobutane	50.2685304	50.3216205895196
FAKLOU	methane	14.1585426	14.173199504642499
XEXMEU	isopropyl alcohol	53.96918027	54.05522486178054
CIGYAU	ethane	31.0502891	31.009879528151
OTAVOV	hydrogen cyanide	28.52838162	28.471967381929847
VAGTUU	3-methylpentane	80.67639347	80.75148766949522
QOKCID	dimethylamine	56.06123716	55.980786171791735
CUNWEO	2-pentene	47.10220257	47.25874071258033
FUNBEW	propyl alcohol	51.67345212	51.71962556040497
KIYMAI	isopropyl alcohol	51.84537787	51.830137574684855
UMEXUF	isobutane	49.54564262	49.30554109795929
WALBOC	dimethyl ether	49.39070757	49.312917711869204
WIDZOA	4-methyl-1-hexene	35.174513399999995	35.18597892233255
TESGUU	4-methyl-4-penten-2-one	56.96085782	56.947087823267694
FUNBIA	hydrogen cyanide	37.16466635	37.24160640288555
BAEDTA01	acetonitrile	53.27730252	53.342151060067025
LOQLEJ	acetone	60.82140749999999	60.79713187772784
HUTTIA	4-methyl-4-penten-2-one	55.59871357	55.68593589922985
OTAVOV	acetonitrile	30.1948593	30.259191648219968
FIJCUX01	acetonitrile	35.43162675	35.49586289380863
YEKXET	methane	15.92823705	15.891051691048448
DEYLUQ	methyl isopropyl ether	56.26336384	56.27146667561827
HUHJAW	ethylamine	29.2002786	29.214029531448436
RAXDAX	methane	24.43529694	24.52523389035513
ACOLIP	propane	42.2569534	42.61760763301265
HIFVOI	methyl isopropyl ether	45.55479297	45.456501420288
XUNHAQ	4,4-dimethyl-1-pentene	21.47748809	21.40243824159654
EZABEN	4-hexen-2-one	95.50746346	95.43193279905468
SUKYIH	ethylamine	36.63804863	36.6534870454107
QUQPIC	2-pentene	45.95551958	45.89517417950608
AROFET	propane	35.80624294	35.95766214646371
XIMPOA	propionitrile	39.96746759	39.95057348255382
WALBOC02	dimethyl ether	48.95260728	48.98626414768978
XINFUW	4-hexen-2-one	68.53532974	68.46201559255884
TEVZOK	hydrogen cyanide	29.38689867	29.334774653802775
NISCOJ	propionitrile	54.46859097	54.363643885937584
IYUJAO	methyl propyl ether	64.86049915	64.98348906383211
RUMWUS	propene	40.73793335	40.778290452600224
TADCAE	3-methylpentane	38.24423536	38.41041239079041
IBICON	hydrogen cyanide	25.51726165	25.474358825921293
XEXMEU	methane	15.69637369	15.716218077969387
NAKLIW	4-methyl-1-hexene	77.1689657	77.19756746525981
KINKAV	propane	43.72131901	43.66796722416056
WEMNAF	hydrogen cyanide	37.02219895	37.062024130414805
GIFKIP	4-hexen-2-one	71.76212695	71.84829863818757
VARRIP	methyl isopropyl ether	78.05477897	78.00483805131913
FEZREJ	ethylamine	70.27617695	70.27731255731842
ATOXEN	acetone	56.71705274	56.60331713823849
RATDAS02	acetonitrile	40.17314564	39.98685779559999
SEFBOV	ethene	19.47943984	19.46957351632746
FIQCEN	4-methyl-1-hexene	46.9226316	46.832312590346056
KAYBIX	methyl propyl ether	58.34037528	58.31941108658551
GOMREG	3-methylpentane	117.022897	116.98904761748186
XEHFUL01	hydrogen cyanide	32.81263149	32.806628345989715
CUMDIY	methyl isopropyl ether	68.13250755	68.1359341046259
MATVAF	isobutane	39.87199116	39.832137113046386
WABTOK	4-hexen-2-one	41.44328544	41.47606837885405
ISEQIH	1,5-heptadiene	83.52603909999999	83.5449062674441
MADVUJ	2,3-dimethylbutane	61.82404904	61.99359866526977
IMACZN01	propane	38.24269566	38.328404194684765
MEJQEZ	2,3-dimethylbutane	41.55972217	41.673287257502174
BAEDTA01	isopropyl alcohol	96.17993919999999	96.16559039767239
PASKAX	dimethyl ether	53.25527791	53.19833548343008
QUVDUH	propionitrile	82.47239748	82.265643382817
KINHAS	propane	46.56963118	46.46155296735488
TENLIJ	4-methyl-1-hexene	81.5567176	81.6063327090783
LAWGEW	acetaldehyde	24.73489071	24.71616513472618
FUTKEL	4-hexen-2-one	71.89559706	71.83351235330132
JASNAT	hydrogen cyanide	30.61994488	30.631109604035224
FIGXAW	4-methyl-1-hexene	42.93685444	42.99615361293067
CESYEF01	propene	42.12112013	42.031948010178446
LIFWOO	propyl alcohol	80.51362669	80.5104976209014
AMILUE	isobutane	52.46362441	52.30854864875311
YEGKOM	ethylamine	45.42241786	45.44517680489899
RIFDUG01	hydrogen cyanide	29.26518872	29.23171515087081
HIHGOW	2,3-dimethylbutane	58.15150337	58.0497011198862
YARKEJ	ethylamine	54.94468681	54.88667254257505
KOMHAW	dimethylamine	58.15083337	58.246581805737144
QURSEC	methyl tert-butyl ether	63.31313175	63.30703123449793
LAGNUE	dimethylamine	37.44358852	37.523285898219555
NUTQAV	propene	28.27271945	28.20924191785763
SAHYOQ05	4,4-dimethyl-1-pentene	31.75082955	31.840829836087757
CEGWER	methyl propyl ether	68.86110912	68.89450438524891
SENWOZ	dimethyl ether	50.25653726	50.221599799012644
VACFUB01	acetaldehyde	28.34109969	28.31581639024421
YEKXET	1,5-heptadiene	61.28002108	61.151788078242134
DIDDOK	methyl isopropyl ether	34.05700209	34.07895301596671
QUGNOV	ethylamine	37.01581899	37.05924667196407
XINWUO	propionitrile	29.92998955	30.01739681484534
SAMLAV03	ethene	30.40294607	30.307820319485543
QOMFAA	ethylamine	59.79317399	59.80076191934167
HEZKIH	methyl propyl ketone	84.5791214	84.55728518157736
OTAVOV	dimethyl ether	31.43686918	31.46112644245988
ULOGIL	isopropyl alcohol	20.75462856	20.800808818875282
LIFWOO	ethene	31.399439	31.372153635144056
QARTEK	2,3-dimethylbutane	65.79660034	65.58185008206412
RACZIG	methyl propyl ether	58.09298143	58.10374419539688
RUVMAX	1,5-heptadiene	87.87404261	87.74810845350525
ICANEH	2,3-dimethylbutane	75.36137241	75.31829857684747
YARYOF	neopentane	23.16693384	23.233993713445813
ESEVIH	4-methyl-1-hexene	71.32768315	71.35485911971037
SUJREV	hydrogen cyanide	39.28712567	39.24705802226871
IBICED	ethylamine	33.97556707	33.9960962626992
NUVWIL	acetone	31.02595626	30.896616151902155
NOCKUM	isopentane	49.87362916	49.95500118505185
FIQCEN	acetaldehyde	39.63510672	39.632184914363336
GUWDUY	methyl isopropyl ether	55.87864811	55.85773501374783
MODNIC	acetaldehyde	32.32855486	32.38285077656026
XINWUO	propyl alcohol	35.80159499	35.76576824936258
KAYBUJ	ethane	29.098766100000002	29.028565632128924
GINLIA	1,5-heptadiene	60.707511600000004	60.78684493149168
VACFUB01	methyl tert-butyl ether	44.89423687	44.96054026517549
ERUFUS	propane	45.62761515	45.6582409936076
XEXMEU	isobutane	36.11315901	36.015677155869156
DEYVUA	dimethylamine	43.56414179	43.52421151956668
ULOGIL	ethene	20.14120601	20.100514847582286
OFUYUL	acetaldehyde	35.32709405	35.44138051617898
XUNGUJ	ethylamine	49.8711013	49.8702751501042
PUQYAC	methyl propyl ether	55.34534354	55.19806651896303
UVASAM	isobutane	56.07442245	56.183378406213265
RUFMUA01	acetone	57.44145684	57.58687818267014
LAGNUE	acetonitrile	32.74077205	32.70980338187232
JOSNAG	neopentane	-37.49564803	-37.45686151882673
LIKFOB	propyl alcohol	8.565658083999999	8.616324266409016
GUYMAP	propyl alcohol	49.29985763	49.394971904540675
MOYYIJ	4,4-dimethyl-1-pentene	46.16734403	45.99554317854759
VAZTOG	neopentane	24.83176171	24.89293046327738
IXOFAD	2,3-dimethylbutane	53.71431039	53.815321050275195
QOCRUW	isopropyl alcohol	66.36280206	66.41523937862641
COGWEB	1,5-heptadiene	62.83400427	62.83740399947999
SENWIT	4-methyl-1-hexene	39.51856799	39.44467926826046
HABRIN	hydrogen cyanide	53.81380196	53.80991619439658
ERUFUS	methyl propyl ketone	52.05321952	52.034471059676825
KEFBEE	acetaldehyde	38.61483877	38.544893559871745
XOKHAH	hydrogen cyanide	51.33341339	51.33661550784892
KAVROQ	2-pentene	61.343731700000006	61.17482539083066
FIPWUY	methyl propyl ether	73.75050204	73.78045826167543
TARWEO	dimethyl ether	51.50245291	51.44332204250616
RURQEB	methyl propyl ether	66.32927069	66.20375247596165
WIYFAM	4-methyl-1-hexene	46.48574129	46.53320663901311
MIBQAR18	4-methyl-4-penten-2-one	37.74768515	37.82664293720175
BENXUP	isopropyl alcohol	46.19712926	46.08655226365047
QUQPIC	ethylamine	46.30278847	46.286340564460275
OFORUX	methyl propyl ether	62.89522583	62.76242731787455
NADZEZ	acetonitrile	45.68301553	45.774603223539074
MOYYIJ	isopentane	40.58607481	40.491684752838374
GIMSIG	propene	31.46293454	31.539652952525525
MODNIC	methane	13.97895169	13.93866955832992
LASYOU	isobutane	38.15938006	38.17208423998831
DUBWON	propyl alcohol	66.32933664	66.34455892010546
GAYFOD	isobutane	46.83702651	46.86687655274754
PUWCUF	4-hexen-2-one	94.22834154	94.29543321866768
FIQCEN	4-hexen-2-one	47.41352072	47.576675046111816
KAYBUJ	methyl propyl ketone	65.59942808	65.57456333515982
LELMIA01	propionitrile	68.70632712	68.71688073124784
FIRVEH	ethane	35.66696286	35.69715295378907
XUGSEY	propene	30.84030188	30.72231748425999
RACZIG	isopentane	60.47426534	60.43081182356378
JIVFUQ	propene	31.3653572	31.51719144582836
WALBOC02	ethylamine	54.10931012	54.091999629016286
NAKLIW	acetaldehyde	38.18343089	38.192129344051246
COYTEQ	4,4-dimethyl-1-pentene	83.64400361	83.57138368501393
TEVZEA	ethene	29.65901266	29.778656060339067
LELMIA01	ethene	24.66049259	24.63540826748204
IBICAZ	propene	24.42832382	24.461862617371107
KAXQIL	propyl alcohol	68.83091888	68.84795826226495
PEVQEO	methane	10.04035114	10.123959799725684
ULOGIL	ethylamine	36.56745999	36.585804889522734
RIFDUG01	dimethyl ether	48.88043901	48.896382049506606
XAWVUN	methane	10.50304005	10.493415452379718
WIYFAM	2-pentene	36.65186589	36.77426188869773
FUNBOG	1,5-heptadiene	65.59154609	65.63477445083139
FAPTIB	acetaldehyde	39.09328782	39.226992750223026
QAVWAN	neopentane	55.64823703	55.79401658308346
MATVEJ	dimethylamine	33.95161554	33.973942502195435
YUJNOH	hydrogen cyanide	45.04472433	45.01410319446403
QEVKOS	2-pentene	63.72706904	63.90926229235978
LAGWEX	hydrogen cyanide	35.832412700000006	35.82240784381705
GINLIA	3-methylpentane	55.59179603	55.617515519887036
ANUGIA	propane	25.13116509	25.11673971828266
KINHAS	3-methylpentane	75.13898775	75.1010215962642
FAKLOU	4,4-dimethyl-1-pentene	47.77515182	47.762373353498724
WEMNAF	ethylamine	57.6612657	57.71186398374479
HICVUM	ethene	28.73986728	28.82594577820915
