MOF	molecule	K	predict
APEBED	propane	0.0191313	0.020380806855314116
XUGSEY	dimethyl ether	1.33637	1.2995953131601117
ZIKJIO	ethane	0.000116993	0.0001141600985872497
GIMSIG	acetonitrile	0.000728302	0.0007224075331382626
CUNFOH01	propionitrile	5.68e-05	5.6639986420019754e-05
TOHYUL	methyl isopropyl ether	0.0723539	0.07331833624163989
QUVDUH	isopropyl alcohol	0.00173598	0.0017835428978137766
AVAQIX	1,5-heptadiene	103.735	106.62149547158253
KEFBEE	4-hexen-2-one	0.54582	0.5637079942683993
AVIMOI	methyl isopropyl ether	7.82413	8.236874518780429
YUKBIP01	acetone	0.0362598	0.0359786863696859
ACOLIP	2,3-dimethylbutane	6.88e-06	7.152167519309201e-06
LASYOU	isopropyl alcohol	0.00201798	0.001960039901973113
AZIXUD	4,4-dimethyl-1-pentene	17.3291	17.311668276621784
BEPMIU	hydrogen cyanide	5.2300000000000004e-05	5.263563115310054e-05
LASYOU	methyl isopropyl ether	0.048561900000000005	0.04971158139105871
PEMRIK	methyl isopropyl ether	5.00401	5.036705308136312
ODIXEG	propionitrile	0.00241048	0.0023572531902355033
DAGDIZ	hydrogen cyanide	0.000205133	0.000207742829137961
WIDZOA	methyl propyl ether	2.15e-05	2.107297922724707e-05
NUVWIL	4,4-dimethyl-1-pentene	0.05194780000000001	0.052396890311936395
PIHNUQ	2,3-dimethylbutane	2.67e-15	2.6094236391228942e-15
JAVNIE	2-pentene	0.125025	0.12948923579553476
FEFCUQ	methyl propyl ether	0.0189563	0.018399841101000725
ANUGIA	3-methylpentane	0.03527380000000001	0.03480366617876447
ZESFUY	4-hexen-2-one	1.68944	1.64818852636758
MIBQAR16	propyl alcohol	1.4000000000000001e-05	1.3640092881149064e-05
YAZFOW	2-pentene	3.21725	3.2062033001413432
LOQLEJ	propionitrile	0.043842400000000004	0.04344815698013214
LAWGIA	4-methyl-4-penten-2-one	0.0031152	0.0031805227377669173
QEFNAQ	4,4-dimethyl-1-pentene	0.00386023	0.003855041425051798
RIVDEF	4,4-dimethyl-1-pentene	8.019999999999999e-10	7.915254899904305e-10
OVICUS	ethene	0.00070187	0.0006900445626430285
UVEXAV	methyl isopropyl ether	58831.6	57734.55112394121
AVIMOI	2-pentene	2.38814	2.3821833747669925
LAWGOG	4-hexen-2-one	0.0039919000000000005	0.003934638014781665
